,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
56559,US10929977,B2,20210223,US16320944,20160825,US,"['Wang Libin', 'Yao Anbang', 'Chen Yurong']","['Libin', 'Anbang', 'Yurong']","['CN', 'CN', 'CN']",Coupled multi-task fully convolutional networks using multi-scale contextual information and hierarchical hyper-features for semantic image segmentation,23,[],[],1,2,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56567,US10929984,B2,20210223,US16897303,20200610,US,['Zhang Xiubao'],['Xiubao'],['CN'],Systems and methods for shaking action recognition based on facial feature points,20,[],[],0,1,1,0,0,0,2022,['CN110770742A/en'],[['张修宝']]
56571,US10929988,B2,20210223,US16526648,20190730,CN,"['Guo Ziqing', 'Zhou Haitao', 'Au Kamwing']","['Ziqing', 'Haitao', 'Kamwing']","['CN', 'CN', 'CN']","Method and device for processing image, and electronic device",20,[],[],1,2,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56577,US10929994,B2,20210223,US15833518,20171206,KR,"['Yu Hyun Kyu', 'Kang Sung Weon', 'Koo Bon Tae', 'Lee Joo Hyun']","['Hyun Kyu', 'Sung Weon', 'Bon Tae', 'Joo Hyun']","['KR', 'KR', 'KR', 'KR']",Image processing device configured to generate depth map and method of operating the same,13,[],[],3,1,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56582,US10929998,B2,20210223,US15975808,20180510,KR,"['Lee Wonhee', 'Jung Kyungboo']","['Wonhee', 'Kyungboo']","['KR', 'KR']",Method and apparatus for estimating disparity,25,[],[],1,1,2,0,0,0,2022,"['KR20190059594A/en', 'CN109829875A/en']","[['이원희', '정경부'], ['李元熙', '郑景夫']]"
56583,US10929999,B2,20210223,US16114968,20180828,US,"['Zhao Cong', 'Shen Shaojie', 'Qian Jie', 'Feng Xuyang', 'Pang Minjian', 'Yu Junfeng']","['Cong', 'Shaojie', 'Jie', 'Xuyang', 'Minjian', 'Junfeng']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Obstacle avoidance during target tracking,19,[],[],4,2,6,0,0,0,2022,['CN108701362A/en'],"[['赵丛', '沈劭劼', '钱杰', '封旭阳', '庞敏健', '余俊峰']]"
56584,US10930000,B2,20210223,US16426921,20190530,US,"['Liu Ang', 'Xu Pu']","['Ang', 'Pu']","['CN', 'CN']",Method and system for detecting and tracking objects using characteristic points,20,[],[],1,1,2,0,0,0,2022,['CN109983468A/en'],"[['刘昂', '徐普']]"
56595,US10930010,B2,20210223,US16234434,20181227,CN,"['Yang Kai', 'Bao Tianpeng', 'Zhang Rui', 'Wu Liwei']","['Kai', 'Tianpeng', 'Rui', 'Liwei']","['CN', 'CN', 'CN', 'CN']","Method and apparatus for detecting living body, system, electronic device, and storage medium",18,['Ma Feng'],['Feng'],3,1,4,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56608,US10930023,B2,20210223,US16448103,20190621,CN,"['Zou Xiangxiang', 'Guan Hongtao', 'Tong Lu']","['Xiangxiang', 'Hongtao', 'Lu']","['CN', 'CN', 'CN']","Method and apparatus for imitating original graphic, computing device, and storage medium",18,[],[],2,1,3,0,0,0,2022,['CN108932141A/en'],"[['邹祥祥', '关红涛', '佟璐']]"
56612,US10930026,B2,20210223,US16673621,20191104,CN,['Zhang Nana'],['Nana'],['CN'],Method and apparatus for realizing color tween animation,20,[],[],0,1,1,0,0,0,2022,"['CN105719332B/en', 'KR102208183B1/en']","[['张娜娜'], ['나나 장']]"
56617,US10930031,B2,20210223,US14408935,20120814,CN,"['Xie Qingguo', 'Chen Yuanbao', 'Zhu Jun', 'Chen Xin', 'Wu Zhongyi', 'Wang Luyao']","['Qingguo', 'Yuanbao', 'Jun', 'Xin', 'Zhongyi', 'Luyao']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Synchronization method and system for single event list type data in PET imaging,15,[],[],3,3,6,0,0,0,2022,['CN102783964B/en'],"[['谢庆国', '陈源宝', '陈忻', '朱俊', '吴中毅', '王璐瑶']]"
56647,US10930056,B2,20210223,US16476039,20180104,KR,"['Kim Min Jung', 'Lee Yo Han', 'Cheong Cheol Ho']","['Min Jung', 'Yo Han', 'Cheol Ho']","['KR', 'KR', 'KR']",Electronic device for generating images having rendering qualities differing by view vector,12,[],[],2,1,3,0,0,0,2022,['KR20180080474A/en'],"[['김민정', '이요한', '정철호']]"
56668,US10930074,B2,20210223,US16261482,20190129,CN,"['Fu Yingna', 'Jin Yulin']","['Yingna', 'Yulin']","['CN', 'US']",Method and system for real-time control of three-dimensional models,24,['Flener Zareefa B.'],['Zareefa B.'],1,1,2,0,1,1,2022,['CN106251396B/en'],"[['伏英娜', '金宇林']]"
56677,US10930084,B2,20210223,US16564863,20190909,KR,"['Kim Beomshik', 'Kwon Jaejoong', 'Mok Rangkyun', 'Cho Joowoan']","['Beomshik', 'Jaejoong', 'Rangkyun', 'Joowoan']","['KR', 'KR', 'KR', 'KR']",Electronic device including display unit and method of operating the same,19,[],[],0,4,4,0,0,0,2022,"['KR20200044257A/en', 'CN111080797A/en']","[['김범식', '권재중', '목랑균', '조주완'], ['金范植', '权载中', '睦朗均', '赵珠完']]"
56694,US10930098,B2,20210223,US16905432,20200618,CN,['Lu Chuan'],['Chuan'],['CN'],"Object display frame, data processing method, device, equipment and system",15,[],[],0,1,1,0,0,0,2022,"['CN108416875A/en', 'KR102430629B1/en']","[['卢川'], ['추안 루']]"
56701,US10930105,B2,20210223,US16303355,20161226,CN,"['Liu Yongquan', 'Liu Weisheng', 'Sun Weizhong', 'Zhao Nannan', 'Wang Fuyan', 'Jin Bin', 'Liu Yunjiang', 'Lu Bingfeng', 'Cui Yanshen', 'Jin Di', 'Jiao Rengang', 'Ge Lan']","['Yongquan', 'Weisheng', 'Weizhong', 'Nannan', 'Fuyan', 'Bin', 'Yunjiang', 'Bingfeng', 'Yanshen', 'Di', 'Rengang', 'Lan']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Banknote management method and system,24,[],[],5,7,12,0,0,0,2022,"['CN105957238B/en', 'KR102207533B1/en']","[['柳永诠', '柳伟生', '孙伟忠', '赵楠楠', '王福艳', '金彬', '刘云江', '卢丙峰', '崔彦身', '金迪'], ['용츄엔 리우', '웨이셩 리우', '웨이죵 순', '난난 쟈오', '푸옌 왕', '빈 진', '윤지앙 리우', '빙펑 루', '옌쉔 추이', '디 진', '렌강 쟈오', '란 거']]"
56732,US10930134,B2,20210223,US16655274,20191017,CN,"['Zhang Fengxiang', 'Wu Yimin', 'Zhang Weixiang', 'Li Zhibo']","['Fengxiang', 'Yimin', 'Weixiang', 'Zhibo']","['CN', 'CN', 'CN', 'CN']",Hand hygiene monitoring system and its application method,7,[],[],2,2,4,0,0,0,2022,['CN110289085A/en'],"[['章凤祥', '吴一闽', '章卫祥', '李志波']]"
56736,USD0911100,S1,20210223,US29733280,20200430,US,"['Chen Xiaolei', 'Lin Xiaoqiang', 'Yang Guofu']","['Xiaolei', 'Xiaoqiang', 'Guofu']","['CN', 'CN', 'CN']",Lid with a straw,1,[],[],2,1,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56738,US10930137,B2,20210223,US16748808,20200122,CN,['Sun Zaiqiang'],['Zaiqiang'],['CN'],Event alarm device and event alarm system,3,['Hsu Winston'],['Winston'],0,1,1,1,0,1,2022,['CN112017410A/en'],[['孙再强']]
56752,US10930151,B2,20210223,US16762508,20180307,CN,"['Yan Jun', 'Xiang Yanping', 'Yang Xueming']","['Jun', 'Yanping', 'Xueming']","['CN', 'CN', 'CN']","Roadside parking management method, device, and system based on multiple cameras",9,[],[],1,2,3,0,0,0,2022,['CN107767673B/en'],"[['闫军', '项炎平', '杨学明']]"
56785,USD0911101,S1,20210223,US29740998,20200708,US,['Fang Ze'],['Ze'],['CN'],Cup lid,1,[],[],1,0,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56786,US10930183,B2,20210223,US16557444,20190830,KR,['Yoon Min-Sung'],['Min-Sung'],['KR'],"Hologram content generation apparatus, integrated hologram content control system having the same, and method for operating the hologram content generation apparatus",15,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56792,US10930189,B2,20210223,US16320753,20180413,CN,"['Hu Shenghua', 'Nie Chunyang', 'Yan Bingbing', 'Zhu Lixin']","['Shenghua', 'Chunyang', 'Bingbing', 'Lixin']","['CN', 'CN', 'CN', 'CN']","Shift register unit, method for driving the same, gate driving circuit and display device",8,[],[],2,2,4,0,0,0,2022,['CN107424552B/en'],"[['胡胜华', '聂春扬', '闫冰冰', '朱立新']]"
56793,US10930190,B2,20210223,US16419733,20190522,CN,['Wang Wenbo'],['Wenbo'],['CN'],"Display panel, method for compensating for the same, and display device",14,['Fainberg Michael'],['Michael'],1,0,1,1,0,1,2022,['CN108986731B/en'],[['王文博']]
56794,US10930191,B2,20210223,US16610999,20181105,CN,"['Tian Zhenguo', 'Hu Shuang', 'Xiong Lijun', 'Chen Shuai', 'Tang Taoliang', 'Dong Xing', 'Liang Xuebo', 'Zhang Zhi']","['Zhenguo', 'Shuang', 'Lijun', 'Shuai', 'Taoliang', 'Xing', 'Xuebo', 'Zhi']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Display driving circuit and driving method therefor, display device",17,[],[],2,6,8,0,0,0,2022,['CN108492791B/en'],"[['田振国', '胡双', '熊丽军', '陈帅', '唐滔良', '董兴', '梁雪波', '张智']]"
56795,US10930192,B2,20210223,US16611237,20190819,CN,['Zhao Mang'],['Mang'],['CN'],Gate driver on array circuit and display panel,16,[],[],0,1,1,0,0,0,2022,"['CN109979370A/en', 'CN109300428A/en']","[['赵莽'], ['赵莽']]"
56796,US10930193,B2,20210223,US16612146,20190320,CN,"['Zhang Xin', 'Xiao Juncheng', 'Tian Chao', 'Guan Yanqing']","['Xin', 'Juncheng', 'Chao', 'Yanqing']","['CN', 'CN', 'CN', 'CN']","Method, device, and electronic apparatus for scan signal generation",12,[],[],2,2,4,0,0,0,2022,['CN109637415A/en'],"[['张鑫', '肖军城', '田超', '管延庆']]"
56798,US10930195,B2,20210223,US15776989,20171211,CN,"['Lin Yicheng', 'Chu Mingi']","['Yicheng', 'Mingi']","['CN', 'CN']","Method for driving a display panel to display image, display apparatus thereof, and driver enabled to perform the method",18,[],[],1,1,2,0,0,0,2022,['Patent not found'],['Patent not found']
56800,US10930197,B2,20210223,US15204663,20160707,KR,"['Lee Se-Ho', 'Kim Tae-Hyung', 'Song Je-Hyun']","['Se-Ho', 'Tae-Hyung', 'Je-Hyun']","['KR', 'KR', 'KR']",Display apparatus and tiled display apparatus,19,[],[],3,0,3,0,0,0,2022,['KR20170059523A/en'],"[['이세호', '김태형', '송제현']]"
56801,US10930198,B2,20210223,US16174634,20181030,CN,"['Tang Fengjing', 'Dong Zhifu', 'Tao Jian', 'Li Hongmin']","['Fengjing', 'Zhifu', 'Jian', 'Hongmin']","['CN', 'CN', 'CN', 'CN']","Shift register unit and driving method thereof, gate driving circuit and display panel",13,[],[],1,3,4,0,0,0,2022,['CN108320692B/en'],"[['唐锋景', '董职福', '陶健', '李红敏']]"
56802,US10930199,B2,20210223,US16386570,20190417,KR,['Ahn Junyong'],['Junyong'],['KR'],Display device including timing controller and source driving circuit and method of driving the same,19,[],[],1,0,1,0,0,0,2022,"['KR20200012060A/en', 'CN110782821A/en']","[['안준용'], ['安焌镕']]"
56806,US10930203,B2,20210223,US16450288,20190624,CN,"['Yue Han', 'Xuan Minghua', 'Cong Ning', 'Yang Ming', 'Zhang Can', 'Wang Can', 'Chen Xiaochuan']","['Han', 'Minghua', 'Ning', 'Ming', 'Can', 'Can', 'Xiaochuan']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Grayscale adjustment circuit, method for driving the same and display device",14,[],[],3,4,7,0,0,0,2022,['CN108847181B/en'],"[['岳晗', '玄明花', '丛宁', '杨明', '张粲', '王灿', '陈小川']]"
56807,US10930204,B2,20210223,US16653471,20191015,CN,['He Zeshang'],['Zeshang'],['CN'],"Pixel circuit, drive method thereof and display panel",17,[],[],0,1,1,0,0,0,2022,['CN110136642B/en'],[['何泽尚']]
56809,US10930206,B2,20210223,US16301832,20180418,CN,['Zhao Lijun'],['Lijun'],['CN'],"Electroluminescent display panel, driving method thereof, driving device and display device",14,[],[],0,1,1,0,0,0,2022,['CN106875889A/en'],[['赵利军']]
56810,US10930207,B2,20210223,US16328928,20180813,CN,"['Li Pan', 'Ma Yongda', 'Hao Xueguang']","['Pan', 'Yongda', 'Xueguang']","['CN', 'CN', 'CN']",Display controller and corresponding display device,18,[],[],1,2,3,0,0,0,2022,['CN207199279U/en'],"[['李盼', '马永达', '郝学光']]"
56811,US10930208,B2,20210223,US16821658,20200317,KR,"['Pyo Si Beak', 'Kim Sung Kook']","['Si Beak', 'Sung Kook']","['KR', 'KR']",Luminance control unit and display device including the same,16,[],[],2,0,2,0,0,0,2022,"['KR20200113068A/en', 'CN111724731A/en']","[['표시백', '김성국'], ['表时伯', '金成国']]"
56812,US10930209,B2,20210223,US16433430,20190606,KR,"['Choi Wonjin', 'Chae GeeSung']","['Wonjin', 'GeeSung']","['KR', 'KR']","Stretchable display device, panel driving circuit and the method of driving the same",28,[],[],0,2,2,0,0,0,2022,"['KR20190139600A/en', 'CN110580870A/en']","[['최원진', '채기성'], ['崔元镇', '蔡基成']]"
56813,US10930210,B2,20210223,US15472503,20170329,KR,"['Lee Hyunsuk', 'Kwon Junyoung', 'Jin Seungtae']","['Hyunsuk', 'Junyoung', 'Seungtae']","['KR', 'KR', 'KR']",Organic light-emitting diode display capable of reducing kickback effect,18,[],[],2,1,3,0,0,0,2022,['CN107293259B/en'],"[['李铉锡', '权峻瑩', '陈承泰']]"
56814,US10930211,B2,20210223,US16235374,20181228,KR,"['Koh Jai-hyun', 'Lee Jaehoon', 'Kim Heendol', 'Ahn Kuk-hwan', 'Lee Soo-yeon', 'Kang Moonshik']","['Jai-hyun', 'Jaehoon', 'Heendol', 'Kuk-hwan', 'Soo-yeon', 'Moonshik']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Luminance control circuit and display device having the same,16,[],[],2,4,6,0,0,0,2022,['KR20190084191A/en'],"[['고재현', '이재훈', '김흰돌', '안국환', '이수연', '강문식']]"
56815,US10930212,B2,20210223,US16393910,20190424,CN,"['Qian Xu', 'Gong Hua', 'Zhang Jun']","['Xu', 'Hua', 'Jun']","['CN', 'CN', 'CN']","Pixel driving circuit and method, display panel and display device",13,[],[],1,2,3,0,0,0,2022,['CN109545142B/en'],"[['钱旭', '龚华', '张骏']]"
56817,US10930213,B2,20210223,US16147957,20181001,CN,"['Liang Hengzhen', 'Sun Jia']","['Hengzhen', 'Jia']","['CN', 'CN']","Light-emitting device, pixel circuit, method for controlling the pixel circuit, array substrate, and display device",18,['Fainberg Michael'],['Michael'],1,1,2,1,0,1,2022,['CN107644948B/en'],"[['梁恒镇', '孙佳']]"
56818,US10930214,B2,20210223,US16442935,20190617,US,"['Li Wenhui', 'Yuan Ze']","['Wenhui', 'Ze']","['CN', 'CN']","Pixel circuit driving method, pixel circuit group and organic light emitting display device improving display aperture ratio and resolution",12,[],[],2,0,2,0,0,0,2022,"['KR102241717B1/en', 'CN107980159B/en']","[['웬후이 리', '제 유안'], ['李文辉', '袁泽']]"
56819,US10930215,B2,20210223,US15842927,20171215,CN,['Xu Pan'],['Pan'],['CN'],"Pixel circuit, driving method thereof, and display apparatus",20,[],[],1,0,1,0,0,0,2022,['CN107016964B/en'],[['徐攀']]
56820,US10930216,B2,20210223,US16512255,20190715,KR,"['Yi Jung Hun', 'Lee Seung Kyu', 'Kim Ki Wook', 'Kim Yang Wan']","['Jung Hun', 'Seung Kyu', 'Ki Wook', 'Yang Wan']","['KR', 'KR', 'KR', 'KR']",Display device and method of driving the same,20,[],[],4,0,4,0,0,0,2022,"['KR20200028563A/en', 'CN110880286A/en']","[['이정훈', '이승규', '김기욱', '김양완'], ['李定勳', '李承珪', '金起旭', '金阳完']]"
56821,US10930217,B2,20210223,US16551193,20190826,CN,['Zhang Yuan'],['Yuan'],['CN'],Method and apparatus for compensating operating parameter of display circuit,18,[],[],1,0,1,0,0,0,2022,['CN109215615B/en'],[['张嫄']]
56822,US10930218,B2,20210223,US16110855,20180823,KR,"['Yoon SangHun', 'Shim WooSung']","['SangHun', 'WooSung']","['KR', 'KR']",Gate driver for improving luminance and display device including the same,17,[],[],0,2,2,0,0,0,2022,"['KR20190047474A/en', 'CN109727565B/en', 'CN114550657A/en']","[['윤상훈', '심우성'], ['尹相勋', '沈禹成'], ['尹相勋', '沈禹成']]"
56824,US10930220,B2,20210223,US16697022,20191126,KR,"['Park Jun Hyun', 'Kim Dong Woo', 'Lee An Su', 'Jo Kang Moon']","['Jun Hyun', 'Dong Woo', 'An Su', 'Kang Moon']","['KR', 'KR', 'KR', 'KR']",Gate driver and display device including the same,19,[],[],2,2,4,0,0,0,2022,"['KR20200119954A/en', 'CN111816126A/en']","[['박준현', '김동우', '이안수', '조강문'], ['朴埈贤', '金瞳祐', '李安洙', '赵康文']]"
56826,US10930221,B2,20210223,US16424870,20190529,CN,"['Chen Liang', 'Wang Lei', 'Chen Xiaochuan', 'Xuan Minghua', 'Xiao Li', 'Liu Dongni', 'Yang Shengji', 'Lu Pengcheng', 'Cong Ning', 'Zhao Detao']","['Liang', 'Lei', 'Xiaochuan', 'Minghua', 'Li', 'Dongni', 'Shengji', 'Pengcheng', 'Ning', 'Detao']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Light emitting unit, driving method thereof, and display device",19,['Goldberg Joshua B.'],['Joshua B.'],5,5,10,1,0,1,2022,['CN108806594B/en'],"[['陈亮', '王磊', '陈小川', '玄明花', '肖丽', '刘冬妮', '杨盛际', '卢鹏程', '丛宁', '赵德涛']]"
56827,US10930222,B2,20210223,US16534670,20190807,KR,"['Pyo Si-Beak', 'Shin Won-Ju', 'Hwang Kyung-Ho']","['Si-Beak', 'Won-Ju', 'Kyung-Ho']","['KR', 'KR', 'KR']",Display device,6,[],[],3,0,3,0,0,0,2022,"['KR20170049735A/en', 'CN106652905B/en']","[['표시백', '신원주', '황경호'], ['表时伯', '申沅周', '黄京虎']]"
56829,US10930224,B2,20210223,US16468509,20181128,CN,"['Wang Boning', 'Lv Hongliang', 'Yang Ruifeng', 'Fan Litao', 'Liu Yufei', 'Cui Libao', 'Yang Huaxu', 'Ai Qingnan', 'Zhang Fang']","['Boning', 'Hongliang', 'Ruifeng', 'Litao', 'Yufei', 'Libao', 'Huaxu', 'Qingnan', 'Fang']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Method of eliminating black border of display device, display device and detecting device",9,[],[],4,5,9,0,0,0,2022,['CN108597469B/en'],"[['王博宁', '吕红亮', '杨瑞锋', '范利涛', '刘宇飞', '崔利宝', '杨华旭', '艾青南', '张芳']]"
56830,US10930225,B2,20210223,US16291707,20190304,CN,"['Ji Zhihua', 'Shi Tiankuo', 'Zhang Xiaomang', 'Sun Yilang', 'Shi Lingyun', 'Li Wenyu', 'Xi Yanhui', 'Liu Chuanjun']","['Zhihua', 'Tiankuo', 'Xiaomang', 'Yilang', 'Lingyun', 'Wenyu', 'Yanhui', 'Chuanjun']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Display control method and apparatus of backlight sources, and display device",19,[],[],2,6,8,0,0,0,2022,['CN108648700B/en'],"[['姬治华', '史天阔', '张小牤', '孙一郎', '时凌云', '李文宇', '习艳会', '刘传军']]"
56833,US10930228,B2,20210223,US16049611,20180730,CN,"['Tian Zhenguo', 'Zhao Jingpeng', 'Tang Taoliang', 'Zhang Zhi', 'Kim Heecheol', 'Min Taeyup']","['Zhenguo', 'Jingpeng', 'Taoliang', 'Zhi', 'Heecheol', 'Taeyup']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Display driving circuit and driving method thereof, display device",14,[],[],1,5,6,0,0,0,2022,['CN107274850B/en'],"[['田振国', '赵敬鹏', '唐滔良', '张智', '金熙哲', '闵泰烨']]"
56835,US10930229,B2,20210223,US16088243,20171216,CN,['Chen Yu-Jen'],['Yu-Jen'],['CN'],Liquid crystal display device capable of compensating low color shift of viewing angle,15,[],[],1,0,1,0,0,0,2022,['CN106531106B/en'],[['陈猷仁']]
56837,US10930231,B2,20210223,US16263911,20190131,KR,"['Kim Jinho', 'Shin Sangmin', 'Lee Hoseop']","['Jinho', 'Sangmin', 'Hoseop']","['KR', 'KR', 'KR']",Display module including electro-static discharge protection circuit,20,[],[],2,1,3,0,0,0,2022,['CN110310950A/en'],"[['金珍浩', '申相旻', '李浩燮']]"
56838,US10930232,B2,20210223,US16338515,20170703,CN,['Zeng Dekang'],['Dekang'],['CN'],Method for color shift compensation based on abnormal image detection,7,[],[],0,1,1,0,0,0,2022,['CN106652943A/en'],[['曾德康']]
56839,US10930233,B1,20210223,US16728860,20191227,CN,"['Huang Gaojun', 'Zhang Zhongjie', 'Lin Sha']","['Gaojun', 'Zhongjie', 'Sha']","['CN', 'CN', 'CN']","Display panel, display device and compensation method for display device",18,[],[],2,1,3,0,0,0,2022,['CN110543050B/en'],"[['黄高军', '张中杰', '林沙']]"
56841,US10930235,B2,20210223,US16241038,20190107,CN,['Kang Chihtsung'],['Chihtsung'],['CN'],"Driving method and device of display panel, and display device",18,"['Xia, Esq. Tim Tingkang']",['Tim Tingkang'],0,1,1,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
56842,US10930236,B2,20210223,US16406427,20190508,KR,"['Lee Kyung-Hun', 'Koo Jahun', 'Lee Ho']","['Kyung-Hun', 'Jahun', 'Ho']","['KR', 'KR', 'KR']",Gate driver and display device having the same,19,[],[],3,0,3,0,0,0,2022,['KR20190129151A/en'],"[['이경훈', '구자헌', '이호']]"
56845,US10930238,B1,20210223,US16314463,20180914,CN,['Li Wenying'],['Wenying'],['CN'],GOA circuit and LCD device including the same,18,['Lei Leong C.'],['Leong C.'],0,1,1,1,0,1,2022,['CN108962171B/en'],[['李文英']]
56847,US10930240,B2,20210223,US16475517,20170901,CN,['Chen Yu-Jen'],['Yu-Jen'],['CN'],Display panel driving method and driving device,15,[],[],1,0,1,0,0,0,2022,['CN107144994B/en'],[['陈猷仁']]
