publication_id,country,english_names,english_first_names,inventor_country,worldwide_application,original_names,year,english_gender,chinese_gender,chinese_gender_prob
US09584127,CN,Qian Dong,Dong,CN,CN104269137B/en,钱栋,2017,andy,M,0.9940915805022157
US09584127,CN,Li Yue,Yue,CN,CN104269137B/en,李玥,2017,andy,F,0.8738867117919487
US09584127,CN,Zhang Tong,Tong,CN,CN104269137B/en,张通,2017,andy,M,0.9891025641025643
US09584127,CN,Wang Zhiliang,Zhiliang,CN,CN104269137B/en,王志良,2017,unknown,M,0.9850610352039773
US09584127,CN,Luo Liyuan,Liyuan,CN,CN104269137B/en,罗丽媛,2017,unknown,F,0.9999962444558771
US09584128,US,Fan Ping,Ping,CN,CN105874714B/en,樊平,2017,andy,M,0.7496350956860202
US09584128,US,Geng Jia,Jia,CN,CN105874714B/en,耿嘉,2017,andy,M,0.5583882187523126
US09584128,US,Wang Yuanpeng,Yuanpeng,CN,CN105874714B/en,王元鹏,2017,unknown,M,0.9963877901526329
US09584194,CN,Zhang Xiaobo,Xiaobo,CN,CN103313398A/en,张晓博,2017,unknown,M,0.8085005745702903
US09584213,US,Hou Jilei,Jilei,CN,CN102204315B/en,R·卡普尔,2017,unknown,M,0.68703519880764
US09584216,US,Che Xiang Guang,Xiang Guang,CN,CN102204154B/en,车向光,2017,unknown,M,0.9754988047872203
US09584229,US,Chen Zhenwei,Zhenwei,CN,CN102273118B/en,陈震伟,2017,unknown,M,0.9978814616801228
US09584254,WO,Nan Fang,Fang,CN,CN103733584A/en,南方,2017,andy,M,0.727991127131568
US09584254,WO,Wu Qiang,Qiang,CN,CN103733584A/en,吴强,2017,andy,M,0.9988256478509356
US09584254,WO,Fan Xiaoan,Xiaoan,CN,CN103733584A/en,范霄安,2017,unknown,M,0.8337770808012319
US09584264,JP,Imamura Daichi,Daichi,CN,CN103560852B/en,今村大地,2017,male,M,0.9984040126460869
US09584265,CN,Yang Weiwei,Weiwei,CN,CN103188061B/en,杨维维,2017,unknown,M,0.8737521089018757
US09584265,CN,Dai Bo,Bo,CN,CN103188061B/en,戴博,2017,male,M,0.8998158847057329
US09584265,CN,Liang Chunli,Chunli,CN,CN103188061B/en,梁春丽,2017,unknown,F,0.992576544481029
US09584265,CN,Yu Bin,Bin,CN,CN103188061B/en,喻斌,2017,andy,M,0.9883287094613987
US09584265,CN,Xia Shuqiang,Shuqiang,CN,CN103188061B/en,夏树强,2017,unknown,M,0.9997439542429897
US09584271,CN,Jiang Chenggang,Chenggang,CN,CN103517283B/en,蒋成钢,2017,unknown,M,0.9994153818451836
US09584271,CN,Li Yuanyuan,Yuanyuan,CN,CN103517283B/en,李媛媛,2017,unknown,F,0.9999997651826749
US09584271,CN,Bai Wenling,Wenling,CN,CN103517283B/en,白文岭,2017,unknown,M,0.7304849091725506
US09584271,CN,Yang Yu,Yu,CN,CN103517283B/en,杨宇,2017,andy,M,0.8430158324821245
US09584272,US,Li Shaohua,Shaohua,CN,CN110062408A/en,李韶华,2017,unknown,M,0.5934781105033407
US09584272,US,Guo Zhiheng,Zhiheng,CN,CN110062408A/en,郭志恒,2017,unknown,M,0.9917463155541897
US09584272,US,Liu Jinhua,Jinhua,CN,CN110062408A/en,刘进华,2017,unknown,M,0.9548133321543604
US09584272,US,Song Xinghua,Xinghua,CN,CN110062408A/en,宋兴华,2017,unknown,M,0.9207289437295748
US09584272,US,Zhang Zhan,Zhan,CN,CN110062408A/en,张战,2017,male,M,0.9611260053619304
US09584274,CN,Chang Junren,Junren,CN,CN106411491B/en,常俊仁,2017,unknown,M,0.9746140301588956
US09584274,CN,Li Yajuan,Yajuan,CN,CN106411491B/en,李亚娟,2017,unknown,F,0.9997905374555467
US09584274,CN,Zhang Yongping,Yongping,CN,CN106411491B/en,张永平,2017,unknown,M,0.9208346097265323
US09584274,CN,Zhang Liangliang,Liangliang,CN,CN106411491B/en,张亮亮,2017,unknown,M,0.9998651287088407
US09584289,JP,Imamura Daichi,Daichi,CN,CN103138893B/en,今村大地,2017,male,M,0.9984040126460869
US09584295,CN,Gou Wei,Wei,CN,CN109152059B/en,苟伟,2017,andy,M,0.8969536238964302
US09584295,CN,Zuo Zhisong,Zhisong,CN,CN109152059B/en,左志松,2017,unknown,M,0.9846081837843284
US09584295,CN,Lu Zhaohua,Zhaohua,CN,CN109152059B/en,鲁照华,2017,unknown,M,0.8839098905251542
US09584330,US,Haiyan Feng,Feng,CN,CN101803275B/en,丰海燕,2017,andy,F,0.8743520456462706
US09584332,CN,Gao Jiwei,Jiwei,CN,CN103731368B/en,高继伟,2017,unknown,M,0.9710446261239365
US09584332,CN,Huang Wei,Wei,CN,CN103731368B/en,黄炜,2017,andy,M,0.8951075575861412
US09584339,CN,He Guo X.,Guo X.,CN,CN104883325B/en,朱正东,2017,unknown,M,0.9867981999580525
US09584339,CN,Tang Gang,Gang,CN,CN104883325B/en,唐刚,2017,andy,M,0.9990502035278155
US09584339,CN,Zhu Yi J.,Yi J.,CN,CN104883325B/en,朱以静,2017,unknown,F,0.9238249049397417
US09584339,CN,Zhu Zheng D.,Zheng D.,CN,CN104883325B/en,何国星,2017,unknown,M,0.9633745271482382
US09584355,US,Tang Yunshuai,Yunshuai,CN,CN105075131B/en,Y.唐,2017,unknown,Undefined,0.690598854820476
US09584355,US,Fu Yanzeng,Yanzeng,CN,CN105075131B/en,Y.付,2017,unknown,Undefined,0.8649000630548908
US09584355,US,Zhang Hong,Hong,CN,CN105075131B/en,J.雷,2017,andy,Undefined,0.8158677539997805
US09584355,US,Wang Zhen,Zhen,CN,CN105075131B/en,H.张,2017,andy,Undefined,0.8865283636574219
US09584355,US,Xu Zhe,Zhe,CN,CN105075131B/en,Z.徐,2017,andy,Undefined,0.97955739498499
US09584355,US,Lei Jie,Jie,CN,CN105075131B/en,Z.王,2017,andy,Undefined,0.9757801957598358
US09584365,CN,Gao Yong,Yong,CN,CN103581107B/en,高勇,2017,mostly_male,M,0.9939121756487026
US09584384,US,Wang Guotong,Guotong,CN,CN103490868B/en,王国童,2017,unknown,M,0.87843485648796
US09584388,US,He Yong,Yong,CN,CN106063204A/en,何勇,2017,mostly_male,M,0.9939121756487026
US09584388,US,Li Qi,Qi,CN,CN106063204A/en,李琦,2017,andy,F,0.5865144488048519
US09584388,US,Song Xuefeng,Xuefeng,CN,CN106063204A/en,宋学锋,2017,unknown,M,0.9972029599342349
US09584396,US,Zheng Lianshu,Lianshu,CN,CN103053133B/en,郑莲淑,2017,unknown,F,0.9999047296568814
US09584396,US,Chen Guoyi,Guoyi,CN,CN103053133B/en,陈国义,2017,unknown,M,0.9900523603631232
US09584399,CN,Wang Minghui,Minghui,CN,CN103220218B/en,王明辉,2017,unknown,M,0.9726565820129115
US09584399,CN,Hu Hai,Hai,CN,CN103220218B/en,胡海,2017,andy,M,0.7311470164773636
US09584410,CN,Wang Jinlin,Jinlin,CN,CN103873391B/en,王劲林,2017,unknown,M,0.9904167461676612
US09584410,CN,Wang Lingfang,Lingfang,CN,CN103873391B/en,王玲芳,2017,unknown,F,0.9999375031248546
US09584410,CN,You Jiali,Jiali,CN,CN103873391B/en,尤佳莉,2017,unknown,F,0.9996269711431027
US09584410,CN,Deng Feng,Feng,CN,CN103873391B/en,邓峰,2017,andy,M,0.9743643475831236
US09584452,CN,Song Liyan,Liyan,CN,CN102624649B/en,宋立岩,2017,unknown,M,0.9149814402013642
US09584452,CN,Yin Yu,Yu,CN,CN102624649B/en,尹渝,2017,andy,M,0.49252525252525253
US09584455,CN,Zheng Yuanlong,Yuanlong,CN,CN104780093B/en,郑元拢,2017,unknown,M,0.9081235144086987
US09584463,CN,Ji Mingzhong,Mingzhong,CN,CN103067248B/en,计鸣钟,2017,unknown,M,0.9510723653065801
US09584463,CN,Ding Zaimao,Zaimao,CN,CN103067248B/en,丁在茂,2017,unknown,M,0.9857610934039983
US09584463,CN,Li Hongwei,Hongwei,CN,CN103067248B/en,李宏伟,2017,unknown,M,0.9801253567230092
US09584463,CN,Lv Mengwei,Mengwei,CN,CN103067248B/en,吕梦伟,2017,unknown,F,0.6176323016897571
US09584463,CN,Zhang Yuhui,Yuhui,CN,CN103067248B/en,张昱辉,2017,unknown,M,0.9371653786234581
US09584476,CN,Liang Jiahui,Jiahui,CN,CN103379481B/en,梁家辉,2017,unknown,M,0.9768647375307906
US09584504,CN,Wan Yong,Yong,CN,CN102495855B/en,杨赛,2017,mostly_male,F,0.8442280945757996
US09584504,CN,Zeng Xiquan,Xiquan,CN,CN102495855B/en,曾溪泉,2017,unknown,M,0.9603443951486972
US09584504,CN,Yang Sai,Sai,CN,CN102495855B/en,万勇,2017,andy,M,0.9939121756487026
US09584529,CN,Su Xiaokang,Xiaokang,CN,CN103188602B/en,苏小康,2017,unknown,M,0.929695184981455
US09584529,CN,Fan Shiqing,Shiqing,CN,CN103188602B/en,范世青,2017,unknown,M,0.723769064525884
US09584529,CN,Li Yonghua,Yonghua,CN,CN103188602B/en,李永华,2017,unknown,M,0.8585619690476229
US09584529,CN,Yu Xuming,Xuming,CN,CN103188602B/en,俞旭明,2017,unknown,M,0.9528596267916553
US09584566,CN,Liu Yulei,Yulei,CN,CN104243528B/en,刘玉磊,2017,unknown,M,0.9164976032832156
US09584566,CN,Hu Bo,Bo,CN,CN104243528B/en,胡博,2017,male,M,0.8998158847057329
US09584566,CN,Zhou Ruiyi,Ruiyi,CN,CN104243528B/en,周睿奕,2017,unknown,M,0.6153106281689841
US09584566,CN,Wang Xi,Xi,CN,CN104243528B/en,王曦,2017,andy,M,0.5186709343087944
US09584566,CN,Zhang Kai,Kai,CN,CN104243528B/en,张凯,2017,male,M,0.8995943204868153
US09584566,CN,Xie Zhengkai,Zhengkai,CN,CN104243528B/en,谢郑凯,2017,unknown,M,0.9312928443177834
US09584566,CN,Qing Xin,Xin,CN,CN104243528B/en,青欣,2017,andy,F,0.715885010595338
US09584566,CN,He Bosen,Bosen,CN,CN104243528B/en,贺柏森,2017,unknown,M,0.9986070321177156
US09584566,CN,Yang Huijiao,Huijiao,CN,CN104243528B/en,杨惠姣,2017,unknown,F,0.9976570423714263
US09584566,CN,Huang Ying,Ying,CN,CN104243528B/en,黄英,2017,andy,F,0.8497095739063325
US09584566,CN,Li Wei,Wei,CN,CN104243528B/en,李未,2017,andy,M,0.5934579439252337
US09584566,CN,Feng Cheng,Cheng,CN,CN104243528B/en,冯诚,2017,andy,M,0.9427180295002148
US09584566,CN,Tang Tingyong,Tingyong,CN,CN104243528B/en,唐廷勇,2017,unknown,M,0.9982072092231122
US09584566,CN,Mo Sha,Sha,CN,CN104243528B/en,莫沙,2017,andy,F,0.9338521400778211
US09584566,CN,Wang Zhipei,Zhipei,CN,CN104243528B/en,王智培,2017,unknown,M,0.9113001216978378
US09584566,CN,Liu Renfang,Renfang,CN,CN104243528B/en,刘人方,2017,unknown,M,0.9452060175853166
US09584589,CN,Xiong Pengfei,Pengfei,CN,CN103001994B/en,熊鹏飞,2017,unknown,M,0.99311727246704
US09584589,CN,Li Chaowei,Chaowei,CN,CN103001994B/en,李朝伟,2017,unknown,M,0.9727231088032455
US09584608,CN,Gong Min,Min,CN,CN104252461B/en,严骏驰,2017,andy,M,0.9986684541639338
US09584608,CN,Hu Guoqiang,Guoqiang,CN,CN104252461B/en,王俞,2017,unknown,F,0.5020080321285141
US09584608,CN,Qi Yi,Yi,CN,CN104252461B/en,龚旻,2017,andy,M,0.6636500754147813
US09584608,CN,Wang Yu,Yu,CN,CN104252461B/en,胡国强,2017,andy,M,0.9998364035373054
US09584608,CN,Yan Junchi,Junchi,CN,CN104252461B/en,齐轶,2017,unknown,M,0.6698247276172431
US09584612,CN,Zheng Zhihao,Zhihao,CN,CN103338254B/en,郑志昊,2017,unknown,M,0.9957492904770043
US09584612,CN,Zhao Yan,Yan,CN,CN103338254B/en,林松涛,2017,male,M,0.9975755928202068
US09584612,CN,Yang Yiguo,Yiguo,CN,CN103338254B/en,杨毅果,2017,unknown,M,0.9495542308009659
US09584612,CN,Guan Yanping,Yanping,CN,CN103338254B/en,赵艳,2017,unknown,F,0.951482773658962
US09584612,CN,Lin Songtao,Songtao,CN,CN103338254B/en,郑荣金,2017,unknown,M,0.7838455136791831
US09584612,CN,Zheng Rongjin,Rongjin,CN,CN103338254B/en,管琰平,2017,unknown,F,0.49635321846396474
US09584612,CN,Jiang Mengting,Mengting,CN,CN103338254B/en,蒋梦婷,2017,unknown,F,0.999943484738842
US09584612,CN,Zhang Tantan,Tantan,CN,CN103338254B/en,张锬锬,2017,unknown,M,0.9534337958010495
US09584626,CN,Zhang Liming,Liming,CN,CN103379217B/en,张黎明,2017,unknown,M,0.7425903494070409
US09584654,CN,Wang Shanhe,Shanhe,CN,CN104184868B/en,王善和,2017,unknown,M,0.9813113566976686
US09584761,CN,Han Guanzhen,Guanzhen,CN,CN104301657B/en,韩观振,2017,unknown,M,0.9706268562079468
US09584761,CN,Ding Peng,Peng,CN,CN104301657B/en,丁鹏,2017,andy,M,0.9825391051291379
US09584761,CN,Shi Tinggan,Tinggan,CN,CN104301657B/en,石挺干,2017,unknown,M,0.9982890778599846
US09584781,CN,Deng Yuanyuan,Yuanyuan,CN,CN104516699A/en,邓袁圆,2017,unknown,F,0.8838847557345479
US09584824,CN,Wang Ronggang,Ronggang,CN,CN102801972B/en,王荣刚,2017,unknown,M,0.9994772395526992
US09584824,CN,Tang Chengzhou,Chengzhou,CN,CN102801972B/en,唐骋洲,2017,unknown,M,0.998403156106681
US09584824,CN,Gao Wen,Wen,CN,CN102801972B/en,高文,2017,andy,M,0.7144602510460251
US09584831,CN,Yang Tianfa,Tianfa,CN,CN103152573A/en,阳天发,2017,unknown,M,0.9942893563782218
US09584842,CN,Zhang Wei,Wei,CN,CN104427355B/en,张炜,2017,andy,M,0.8951075575861412
US09584845,CN,Lai Jing,Jing,CN,CN104053014B/en,赖晶,2017,andy,F,0.9293165467625899
US09584845,CN,Zhang Zhidong,Zhidong,CN,CN104053014B/en,张志东,2017,unknown,M,0.9808098218240557
US09584851,CN,Tao Weicheng,Weicheng,CN,CN103634619B/en,陶伟成,2017,unknown,M,0.989235878048013
US09584870,CN,Xia Hongfei,Hongfei,CN,CN101860720B/en,夏宏飞,2017,unknown,M,0.951044452002756
US09584878,CN,Lu Yong,Yong,CN,CN102075696B/en,卢泳,2017,mostly_male,M,0.708883826879271
US09584921,US,Yang Yuanjia,Yuanjia,CN,CN106537937A/en,杨元佳,2017,unknown,M,0.7036129451315535
US09584944,CN,Wu Wenhai,Wenhai,CN,CN102157150B/en,吴文海,2017,unknown,M,0.8206513200592852
US09584944,CN,Miao Lei,Lei,CN,CN102157150B/en,苗磊,2017,andy,M,0.9695692883895131
US09584944,CN,Lang Yue,Yue,CN,CN102157150B/en,郎玥,2017,andy,F,0.8738867117919487
US09584944,CN,Zhang Qi,Qi,CN,CN102157150B/en,张琦,2017,andy,F,0.5865144488048519
US09584972,CN,Dong Xiandong,Xiandong,CN,CN103188791B/en,董贤东,2017,unknown,M,0.969343630086617
US09584972,CN,Ding Zhiming,Zhiming,CN,CN103188791B/en,丁志明,2017,unknown,M,0.9563778531679026
US09584978,CN,Wu Haocheng,Haocheng,CN,CN104714242A/en,伍浩铖,2017,unknown,M,0.9992533626171892
US09584978,CN,Wang Hui,Hui,CN,CN104714242A/en,王辉,2017,andy,M,0.9204757042465013
US09584983,US,Sun Xing Zhi,Xing Zhi,CN,CN104732177B/en,孙行智,2017,andy,M,0.9937188140325119
US09585026,CN,Liu Xing,Xing,CN,CN103686747B/en,刘星,2017,andy,M,0.7949894142554692
US09585026,CN,Li Yan,Yan,CN,CN103686747B/en,李岩,2017,male,M,0.7635876188155009
US09585026,CN,Wang Bin,Bin,CN,CN103686747B/en,王斌,2017,andy,M,0.9883287094613987
US09585026,CN,Miao Ting,Ting,CN,CN103686747B/en,苗婷,2017,andy,F,0.9991096767013522
US09585028,CN,Zou Lan,Lan,CN,CN102595466A/en,邹兰,2017,andy,F,0.988630369806013
US09585028,CN,Zhao Dong,Dong,CN,CN102595466A/en,赵东,2017,andy,M,0.9267227938883693
US09585041,US,Huang Min,Min,CN,CN104322093A/en,黄敏,2017,andy,F,0.6382878398910253
US09585050,CN,Fang Xia,Xia,CN,CN102572921B/en,方霞,2017,andy,F,0.9985226873021456
US09585050,CN,Zuo Yanqiang,Yanqiang,CN,CN102572921B/en,左艳强,2017,unknown,M,0.9602384589171644
US09585050,CN,Liu Wei,Wei,CN,CN102572921B/en,刘威,2017,andy,M,0.9725648124842688
US09585052,US,Zhang Shunliang,Shunliang,CN,CN104584598B/en,S·张,2017,unknown,Undefined,0.8865283636574219
US09585052,US,Cai Xuejun,Xuejun,CN,CN104584598B/en,蔡学军,2017,unknown,M,0.9830583985700516
US09585055,CN,Liu Jinhua,Jinhua,CN,CN102655425B/en,刘进华,2017,unknown,M,0.9548133321543604
US09585055,CN,Zhang Zhang,Zhang,CN,CN102655425B/en,张璋,2017,andy,M,0.9421894218942191
US09585076,US,Liu Peng,Peng,CN,CN105103615B/en,P.刘,2017,andy,Undefined,0.8643656216094633
US09585076,US,Huang Licong,Licong,CN,CN105103615B/en,L.黄,2017,unknown,Undefined,0.9818078257511256
US09585076,US,Liu Jing,Jing,CN,CN105103615B/en,J.刘,2017,andy,Undefined,0.8643656216094633
US09585076,US,Ma Robert,Robert,CN,CN105103615B/en,马飞,2017,male,M,0.8016210470369386
US09585077,US,Chan Shueng Han Gary,Shueng Han Gary,CN,CN104662843B/en,陈双幸,2017,unknown,F,0.3462177202637666
US09585077,US,Hong Wa Lun,Wa Lun,CN,CN104662843B/en,康华麟,2017,unknown,M,0.903704391951923
US09585093,CN,Xia Haitao,Haitao,CN,CN102781076B/en,夏海涛,2017,unknown,M,0.9865131532097127
US09585093,CN,Guo Xuanyu,Xuanyu,CN,CN102781076B/en,郭宣羽,2017,unknown,M,0.6029929808817251
US09585094,CN,Wei Yuxin,Yuxin,CN,CN104684006B/en,魏宇欣,2017,unknown,M,0.6099413264189399
US09585107,CN,Xu Fangli,Fangli,CN,CN102118786B/en,许芳丽,2017,unknown,F,0.9997177728868778
US09585107,CN,Zhao Yali,Yali,CN,CN102118786B/en,赵亚利,2017,unknown,M,0.41513616247532514
US09585117,CN,Sun Gengmao,Gengmao,CN,CN103781018B/en,孙庚茂,2017,unknown,M,0.9801287212658766
US09585131,CN,Gao Xuejuan,Xuejuan,CN,CN103580825B/en,高雪娟,2017,unknown,F,0.9999486642114729
US09585131,CN,Lin Yanan,Yanan,CN,CN103580825B/en,林亚男,2017,unknown,F,0.6779622984700284
US09585131,CN,Si Qianqian,Qianqian,CN,CN103580825B/en,司倩倩,2017,unknown,F,0.9999974726475301
US09585132,CN,Wu Yizhuang,Yizhuang,CN,CN103874075A/en,吴义壮,2017,unknown,M,0.9975603699242722
US09585171,US,Du Zhenguo,Zhenguo,CN,CN105557063A/en,杜振国,2017,unknown,M,0.9912407540350611
US09585174,US,Zhu Yuan,Yuan,CN,CN105340332B/en,乔伊·周,2017,andy,F,0.5873999941049153
US09585174,US,Chen Xiaogang,Xiaogang,CN,CN105340332B/en,穆泰俄赫·温卡塔查拉姆,2017,unknown,M,0.8724617167072887
US09585195,CN,Wang Zuqiang,Zuqiang,CN,CN103337457B/en,王祖强,2017,unknown,M,0.9998507531183974
US09585208,CN,Wan Yehua,Yehua,CN,CN103889116A/en,万叶华,2017,unknown,F,0.4772206989797642
US09585208,CN,Jin Changzhou,Changzhou,CN,CN103889116A/en,金昌洲,2017,unknown,M,0.998642787559161
US09585208,CN,Shen Jinxiang,Jinxiang,CN,CN103889116A/en,沈锦祥,2017,unknown,M,0.9713829497042219
US09585213,CN,Zhang Xianming,Xianming,CN,CN104320872B/en,张先明,2017,unknown,M,0.948373393954805
US09585221,CN,Chen Zhong,Zhong,CN,CN106658811B/en,陈忠,2017,andy,M,0.9433185038721371
US09585221,CN,Sun Xiao,Xiao,CN,CN106658811B/en,孙骁,2017,andy,M,0.9006696428571428
US09585222,CN,Zhu Liqiang,Liqiang,CN,CN104066254B/en,朱力强,2017,unknown,M,0.9997749017049378
US09585222,CN,Yang Jiqing,Jiqing,CN,CN104066254B/en,杨吉庆,2017,unknown,M,0.9640339776486996
US09585222,CN,Li Zhuoyan,Zhuoyan,CN,CN104066254B/en,李卓研,2017,unknown,M,0.4956418064091327
US09585222,CN,Fang Lieyi,Lieyi,CN,CN104066254B/en,方烈义,2017,unknown,M,0.9973745663411482
US09585235,CN,Tang Huaping,Huaping,CN,CN103903941B/en,唐华平,2017,unknown,M,0.6121582489846155
US09585235,CN,Tang Chuanxiang,Chuanxiang,CN,CN103903941B/en,唐传祥,2017,unknown,M,0.9892973484963655
US09585235,CN,Chen Huaibi,Huaibi,CN,CN103903941B/en,陈怀璧,2017,unknown,M,0.7483816687899759
US09585270,CN,Yang Chun-Wei,Chun-Wei,CN,CN105742906A/en,杨春为,2017,andy,M,0.928468453966801
US09585270,CN,Chen Yong-Nian,Yong-Nian,CN,CN105742906A/en,陈永念,2017,andy,M,0.8743035074178953
US09585270,CN,Xu Li-Fu,Li-Fu,CN,CN105742906A/en,徐礼福,2017,andy,M,0.9872860177280938
US09585467,CN,Leng Luhao,Luhao,CN,CN204273631U/en,冷鹭浩,2017,unknown,M,0.9049427612290204
US09585477,CN,Huang Bruce,Bruce,CN,CN102894699B/en,黄小卫,2017,male,M,0.7276366236141874
US09585477,CN,Li James,James,CN,CN102894699B/en,秦顺云,2017,male,M,0.821979207672323
US09585477,CN,Qin Dick,Dick,CN,CN102894699B/en,李晓鸿,2017,male,M,0.7141991918789529
US09585477,CN,Wang Daniel,Daniel,CN,CN102894699B/en,王海波,2017,male,M,0.9259198649530039
US09585477,CN,Zou Jerry,Jerry,CN,CN102894699B/en,邹国礼,2017,male,M,0.9861427118994014
US09585481,CN,Choi Kwan Jun,Kwan Jun,CN,CN203802053U/en,崔宽峻,2017,unknown,M,0.9996198183282067
US09585497,WO,Luo Xuefen,Xuefen,CN,CN103826504B/en,罗雪芬,2017,unknown,F,0.9998019808280041
US09585497,WO,Wang Jackson Chi-Yu,Jackson Chi-Yu,CN,CN103826504B/en,J·C·王,2017,unknown,Undefined,0.9999485149137972
US09585526,CN,Zhang Mingfu,Mingfu,CN,CN103505110B/en,张明富,2017,unknown,M,0.988012836716183
US09585526,CN,Wang Lei,Lei,CN,CN103505110B/en,王雷,2017,andy,M,0.9700557103064067
US09585526,CN,Yang Xiaofeng,Xiaofeng,CN,CN103505110B/en,杨晓风,2017,unknown,F,0.6366611498355834
US09585526,CN,Zhou Huasong,Huasong,CN,CN103505110B/en,周华松,2017,unknown,M,0.9246970173525634
US09585536,US,Pi Jian Yun,Jian Yun,CN,CN203841629U/en,黄冈,2017,andy,M,0.9646017699115045
US09585536,US,Huang Gang,Gang,CN,CN203841629U/en,吴卉,2017,andy,F,0.9955631399317407
US09585595,CN,Xu Jixin,Jixin,CN,CN103412271B/en,徐吉鑫,2017,unknown,M,0.9505848909980031
US09585845,CN,Sun Weidong,Weidong,CN,CN103315965B/en,孙卫东,2017,unknown,M,0.9732318744108598
US09585845,CN,Ren Fengxiao,Fengxiao,CN,CN103315965B/en,任逢晓,2017,unknown,M,0.7596412503168799
US09585944,CN,Li Jianyuan,Jianyuan,CN,CN102793911B/en,李建远,2017,unknown,M,0.9737244380892084
US09585980,CN,Li Xiaofeng,Xiaofeng,CN,CN107543113B/en,李晓锋,2017,unknown,M,0.9801378677518634
US09585984,CN,Wang Yingjun,Yingjun,CN,CN103272268B/en,王迎军,2017,unknown,M,0.868768898924201
US09585984,CN,Liu Yang,Yang,CN,CN103272268B/en,刘杨,2017,andy,M,0.6658049353701527
US09585984,CN,Ren Li,Li,CN,CN103272268B/en,任力,2017,andy,M,0.8723760267721326
US09586013,CN,Bai Baodong,Baodong,CN,CN102327658B/en,柏保东,2017,unknown,M,0.9913582023316133
US09586138,US,Wei Ji Dong,Ji Dong,CN,CN106029185B/en,汪滔,2017,andy,M,0.9737793851717903
US09586138,US,Chen Sheng Yang,Sheng Yang,CN,CN106029185B/en,陈晟洋,2017,unknown,M,0.9921686902895911
US09586138,US,Wang Tao,Tao,CN,CN106029185B/en,魏基栋,2017,andy,M,0.9998771393795025
US09586138,US,Ao Ji Yuan,Ji Yuan,CN,CN106029185B/en,敖继渊,2017,andy,M,0.9840340331719666
US09586138,US,Guan Yi Jun,Yi Jun,CN,CN106029185B/en,关毅骏,2017,andy,M,0.9987605458914139
US09586154,US,Xie Jacky,Jacky,CN,CN204522297U/en,J·谢,2017,male,Undefined,0.9757527744924178
US09586178,CN,Hu Lishun,Lishun,CN,CN105089745B/en,胡立舜,2017,unknown,M,0.9643972611366328
US09586191,CN,Zhao Xuan,Xuan,CN,CN102836693B/en,赵璇,2017,andy,F,0.9731143991338868
US09586191,CN,Wei Jiying,Jiying,CN,CN102836693B/en,尉继英,2017,unknown,F,0.5831996995434876
US09586191,CN,Li Fuzhi,Fuzhi,CN,CN102836693B/en,李福志,2017,unknown,M,0.9785584813495438
US09586193,CN,Fu Qijia,Qijia,CN,CN103566920B/en,傅琪佳,2017,unknown,F,0.8601468759804894
US09586193,CN,Zhang Xiao,Xiao,CN,CN103566920B/en,张晓�,2017,andy,Undefined,0.4761239019676487
US09586193,CN,Lin Chuan,Chuan,CN,CN103566920B/en,林川,2017,andy,M,0.9547602970965564
US09586193,CN,Yang Youhao,Youhao,CN,CN103566920B/en,杨佑浩,2017,unknown,M,0.9984490000776548
US09586193,CN,Dong Yu,Yu,CN,CN103566920B/en,董昱,2017,andy,M,0.6539480657127715
US09586193,CN,Wang Dejia,Dejia,CN,CN103566920B/en,汪德家,2017,unknown,M,0.9784055252291228
US09586193,CN,Wang Shizhong,Shizhong,CN,CN103566920B/en,王世忠,2017,unknown,M,0.9856789727170028
US09586235,CN,Zhao Yuemin,Yuemin,CN,CN103240222B/en,赵跃民,2017,unknown,M,0.9978867480719745
US09586235,CN,Zhang Chengyong,Chengyong,CN,CN103240222B/en,张成勇,2017,unknown,M,0.9993425740094305
US09586238,CN,Yu Wei,Wei,CN,CN103480591B/en,余威,2017,andy,M,0.9725648124842688
US09586251,CN,Long Xiaobin,Xiaobin,CN,CN102139301B/en,龙晓斌,2017,unknown,M,0.9737075716754727
US09586282,CN,Yang David,David,CN,CN103831531B/en,D.杨,2017,male,Undefined,0.9769330514850415
US09586342,CN,Xie Fengchun,Fengchun,CN,CN104324866B/en,谢逢春,2017,unknown,M,0.8361832662891175
US09586342,CN,Zhang Dandan,Dandan,CN,CN104324866B/en,张丹丹,2017,unknown,F,0.9990454163224803
US09586342,CN,Hu Lvhai,Lvhai,CN,CN104324866B/en,胡绿海,2017,unknown,F,0.7244195500191418
US09586356,CN,Xu Zhongbin,Zhongbin,CN,CN102514173B/en,许忠斌,2017,unknown,M,0.9988370140082652
US09586356,CN,Cao Jiapei,Jiapei,CN,CN102514173B/en,曹佳培,2017,unknown,M,0.4699223308170235
US09586356,CN,Fu Xin,Xin,CN,CN102514173B/en,傅新,2017,andy,M,0.789679318043434
