publication_id,country,english_names,english_first_names,inventor_country,worldwide_application,original_names,year
US10547031,KR,Kim Andy,Andy,KR,KR101172231B1/en,김선재,2020
US10547031,KR,Choi Gu-Young,Gu-Young,KR,KR101172231B1/en,최구영,2020
US10547034,KR,Lim Seong-Yoon,Seong-Yoon,KR,KR101852250B1/en,임성윤,2020
US10547034,KR,Kim Ji-Hyun,Ji-Hyun,KR,KR101852250B1/en,김지현,2020
US10547037,KR,Ryu Jae-Uk,Jae-Uk,KR,KR102059077B1/en,유재욱,2020
US10547037,KR,Mun Jeong-O,Jeong-O,KR,KR102059077B1/en,문정오,2020
US10547037,KR,Lee Yoon-Koo,Yoon-Koo,KR,KR102059077B1/en,이윤구,2020
US10547038,KR,Keum Jong Yoon,Jong Yoon,KR,KR102059614B1/en,금종윤,2020
US10547050,KR,Kim Byungjoo,Byungjoo,KR,KR101945594B1/en,김병주,2020
US10547050,KR,Lee Hyemin,Hyemin,KR,KR101945594B1/en,이혜민,2020
US10547056,EP,Zhu Liang,Liang,KR,KR102115685B1/en,리앙 주,2020
US10547056,EP,Ahn Hyo Sun,Hyo Sun,KR,KR102115685B1/en,효선 안,2020
US10547056,EP,Cho Sung Jun,Sung Jun,KR,KR102115685B1/en,성준 조,2020
US10547081,KR,Kim Seung Min,Seung Min,KR,KR102318603B1/en,김승민,2020
US10547081,KR,Jin Shan Hua,Shan Hua,KR,KR102318603B1/en,김선화,2020
US10547085,KR,Roy Basab,Basab,KR,KR20180089244A/en,바삽 로이,2020
US10547085,KR,Koh Myongchun,Myongchun,KR,KR20180089244A/en,고명천,2020
US10547085,KR,Kim Dongyoung,Dongyoung,KR,KR20180089244A/en,김동영,2020
US10547085,KR,Park Eunha,Eunha,KR,KR20180089244A/en,박은하,2020
US10547090,KR,Kim Yong Jun,Yong Jun,KR,KR102103378B1/en,김용준,2020
US10547090,KR,Kim Seok Koo,Seok Koo,KR,KR102103378B1/en,김석구,2020
US10547090,KR,Chung Seung Hyun,Seung Hyun,KR,KR102103378B1/en,정승현,2020
US10547092,KR,Nam Gi Min,Gi Min,KR,KR102132678B1/en,남기민,2020
US10547092,KR,Kim Jong Hun,Jong Hun,KR,KR102132678B1/en,김종훈,2020
US10547093,KR,Kim Taejin,Taejin,KR,KR101579483B1/en,김태진,2020
US10547093,KR,Yoon Sanghun,Sanghun,KR,KR101579483B1/en,이상현,2020
US10547093,KR,Lee Sanghyun,Sanghyun,KR,KR101579483B1/en,윤상훈,2020
US10547098,KR,Lee Sang Beom,Sang Beom,KR,KR20180085281A/en,이상범,2020
US10547098,KR,Cho Hyung Wook,Hyung Wook,KR,KR20180085281A/en,조형욱,2020
US10547098,KR,Yi Jun Seung,Jun Seung,KR,KR20180085281A/en,이준승,2020
US10547098,KR,Lee Yu Jin,Yu Jin,KR,KR20180085281A/en,이유진,2020
US10547098,KR,Sung Jae Suk,Jae Suk,KR,KR20180085281A/en,성재석,2020
US10547098,KR,Lim Dae Ki,Dae Ki,KR,KR20180085281A/en,임대기,2020
US10547098,KR,Ryu Seung Hun,Seung Hun,KR,KR20180085281A/en,류승훈,2020
US10547098,KR,Chang Ki Won,Ki Won,KR,KR20180085281A/en,장기원,2020
US10547098,KR,Cho Jae Hyoung,Jae Hyoung,KR,KR20180085281A/en,조재형,2020
US10547098,KR,Kim Si Hyung,Si Hyung,KR,KR20180085281A/en,김시형,2020
US10547099,KR,Park Gyu Bok,Gyu Bok,KR,KR20170051064A/en,박규복,2020
US10547099,KR,Seol Kyung Moon,Kyung Moon,KR,KR20170051064A/en,설경문,2020
US10547099,KR,Kim Ji Ho,Ji Ho,KR,KR20170051064A/en,김지호,2020
US10547099,KR,Jang Kyi Hyun,Kyi Hyun,KR,KR20170051064A/en,장귀현,2020
US10547099,KR,Roh Hyun Seock,Hyun Seock,KR,KR20170051064A/en,노현석,2020
US10547099,KR,Sung Sang Bong,Sang Bong,KR,KR20170051064A/en,성상봉,2020
US10547101,KR,Hwang Soon Ho,Soon Ho,KR,KR102426097B1/en,황순호,2020
US10547101,KR,Jeong Ui Chul,Ui Chul,KR,KR102426097B1/en,정의철,2020
US10547101,KR,Park Sung Koo,Sung Koo,KR,KR102426097B1/en,박성구,2020
US10547101,KR,An Chan Kyu,Chan Kyu,KR,KR102426097B1/en,안찬규,2020
US10547101,KR,Byun Joon Ho,Joon Ho,KR,KR102426097B1/en,변준호,2020
US10547101,KR,Yoo Sang Keun,Sang Keun,KR,KR102426097B1/en,유상건,2020
US10547101,KR,Lee Yoon Jae,Yoon Jae,KR,KR102426097B1/en,이윤재,2020
US10547101,KR,Jung Jin Woo,Jin Woo,KR,KR102426097B1/en,정진우,2020
US10547101,KR,Chun Jae Bong,Jae Bong,KR,KR102426097B1/en,천재봉,2020
US10547108,KR,Jeon Sin-Hyung,Sin-Hyung,KR,KR20180046694A/en,전신형,2020
US10547108,KR,Kim Kwang-Ho,Kwang-Ho,KR,KR20180046694A/en,김광호,2020
US10547108,KR,Oh Sang-Gi,Sang-Gi,KR,KR20180046694A/en,오상기,2020
US10547108,KR,Wi Sang-Hyuk,Sang-Hyuk,KR,KR20180046694A/en,위상혁,2020
US10547108,KR,Jeong Dong-Hyun,Dong-Hyun,KR,KR20180046694A/en,정동현,2020
US10547108,KR,Cheon Jeong-Nam,Jeong-Nam,KR,KR20180046694A/en,천정남,2020
US10547119,KR,Kim Doo Il,Doo Il,KR,KR102025906B1/en,김두일,2020
US10547119,KR,Cho Jung Hyun,Jung Hyun,KR,KR102025906B1/en,조정현,2020
US10547119,KR,So Won Wook,Won Wook,KR,KR102025906B1/en,소원욱,2020
US10547119,KR,Hur Young Sik,Young Sik,KR,KR102025906B1/en,허영식,2020
US10547119,KR,Baek Yong Ho,Yong Ho,KR,KR102025906B1/en,백용호,2020
US10547140,KR,Lee Sung-Ho,Sung-Ho,KR,KR102335442B1/en,이성호,2020
US10542945,KR,Yoon Hyung-Won,Hyung-Won,KR,KR20170018542A/en,윤형원,2020
US10542945,KR,Ko Su Young,Su Young,KR,KR20170018542A/en,고수영,2020
US10542945,KR,Kim Tae Kyun,Tae Kyun,KR,KR20170018542A/en,김태균,2020
US10542945,KR,Choi Jin-Ho,Jin-Ho,KR,KR20170018542A/en,최진호,2020
US10542945,KR,Yeo Hyung Sok,Hyung Sok,KR,KR20170018542A/en,여형석,2020
US10542945,KR,Lee Jun Young,Jun Young,KR,KR20170018542A/en,이준영,2020
US10547187,KR,Yoon Sung Geun,Sung Geun,KR,KR20170103546A/en,윤성근,2020
US10547187,KR,Park Chul Woo,Chul Woo,KR,KR20170103546A/en,박철우,2020
US10547187,KR,Lee Min Jeong,Min Jeong,KR,KR20170103546A/en,이민정,2020
US10547187,KR,Jung Ku Chul,Ku Chul,KR,KR20170103546A/en,정구철,2020
US10547192,KR,Kwon Hyuk-Choon,Hyuk-Choon,KR,KR102003358B1/en,권혁춘,2020
US10547192,KR,Kim Nam-Yun,Nam-Yun,KR,KR102003358B1/en,김남윤,2020
US10547192,KR,Jung Hee-Won,Hee-Won,KR,KR102003358B1/en,정희원,2020
US10547192,KR,Jung Soo-Yeon,Soo-Yeon,KR,KR102003358B1/en,정수연,2020
US10547196,KR,Jung Ji-hoon,Ji-hoon,KR,KR102408846B1/en,정지훈,2020
US10547196,KR,Kim Ki-young,Ki-young,KR,KR102408846B1/en,김기영,2020
US10547196,KR,Kim Bong-chul,Bong-chul,KR,KR102408846B1/en,김봉철,2020
US10547196,KR,Bang Sung-rok,Sung-rok,KR,KR102408846B1/en,방성록,2020
US10547198,KR,Lee Kyung Hak,Kyung Hak,KR,KR20180006176A/en,이경학,2020
US10547198,KR,Lee Hyun Wook,Hyun Wook,KR,KR20180006176A/en,이현욱,2020
US10547198,KR,Kim Young Ki,Young Ki,KR,KR20180006176A/en,김영기,2020
US10547198,KR,Kyung Chong Min,Chong Min,KR,KR20180006176A/en,경종민,2020
US10547209,KR,Park Yongcheol,Yongcheol,KR,KR101849046B1/en,박용철,2020
US10547209,KR,Lee Hyunbeom,Hyunbeom,KR,KR101849046B1/en,이현범,2020
US10547215,KR,Jung Chun Kil,Chun Kil,KR,KR20210129618A/en,정춘길,2020
US10547228,KR,Kong Bong Bae,Bong Bae,KR,KR20170052980A/en,공봉배,2020
US10547232,KR,Kim Young Min,Young Min,KR,KR101947872B1/en,김영민,2020
US10542955,KR,Kim Jung-bae,Jung-bae,KR,KR102001219B1/en,김정배,2020
US10542955,KR,Hwang Young-kyoo,Young-kyoo,KR,KR102001219B1/en,황영규,2020
US10542955,KR,Bang Won-chul,Won-chul,KR,KR102001219B1/en,방원철,2020
US10542955,KR,Oh Young-taek,Young-taek,KR,KR102001219B1/en,오영택,2020
US10542955,KR,Kim Do-kyoon,Do-kyoon,KR,KR102001219B1/en,김도균,2020
US10547254,KR,Bae Chae-Bong,Chae-Bong,KR,KR101816226B1/en,배채봉,2020
US10547265,KR,Kim Sang Min,Sang Min,KR,KR102441606B1/en,김상민,2020
US10547282,KR,Sung Jung Woo,Jung Woo,KR,KR20220038625A/en,성중우,2020
US10547282,KR,Park Yoon Sok,Yoon Sok,KR,KR20220038625A/en,박윤석,2020
US10547282,KR,Jeung Won Kyu,Won Kyu,KR,KR20220038625A/en,정원규,2020
US10547285,KR,Lim Chang Hyun,Chang Hyun,KR,KR102369434B1/en,임창현,2020
US10547285,KR,Park Yoon Sok,Yoon Sok,KR,KR102369434B1/en,박윤석,2020
US10547285,KR,Kim Jong Woon,Jong Woon,KR,KR102369434B1/en,김종운,2020
US10547285,KR,Kim Tae Yoon,Tae Yoon,KR,KR102369434B1/en,김태윤,2020
US10547285,KR,Lee Moon Chul,Moon Chul,KR,KR102369434B1/en,이문철,2020
US10547286,KR,Sung Jung Woo,Jung Woo,KR,KR20220070405A/en,성중우,2020
US10547286,KR,Kim Sung Tae,Sung Tae,KR,KR20220070405A/en,김성태,2020
US10547286,KR,Jeung Won Kyu,Won Kyu,KR,KR20220070405A/en,정원규,2020
US10547307,KR,Won Jun Goo,Jun Goo,KR,KR20160055492A/en,원준구,2020
US10547307,KR,Kim Youn Suk,Youn Suk,KR,KR20160055492A/en,김윤석,2020
US10547307,KR,Tonami Yoshiyuki,Yoshiyuki,KR,KR20160055492A/en,요시유키 토나미,2020
US10547307,KR,Kim Ki Joong,Ki Joong,KR,KR20160055492A/en,김기중,2020
US10547316,KR,Takasugi Shinji,Shinji,KR,KR102338948B1/en,다카수기신지,2020
US10547316,KR,Choi Wooseok,Wooseok,KR,KR102338948B1/en,최우석,2020
US10547316,KR,Chang Minkyu,Minkyu,KR,KR102338948B1/en,장민규,2020
US10547316,KR,Choi Jaeyi,Jaeyi,KR,KR102338948B1/en,최재이,2020
US10547320,KR,Seo Young-Suk,Young-Suk,KR,KR20200008370A/en,서영석,2020
US10547334,KR,Choi Seung Won,Seung Won,KR,KR101945941B1/en,최승원,2020
US10547334,KR,Jin Yong,Yong,KR,KR101945941B1/en,김용,2020
US10547334,KR,Kuem Dong Hyun,Dong Hyun,KR,KR101945941B1/en,금동현,2020
US10547334,KR,Kim Kyung Hoon,Kyung Hoon,KR,KR101945941B1/en,김경훈,2020
US10547334,KR,Ahn Heung Seop,Heung Seop,KR,KR101945941B1/en,안흥섭,2020
US10547338,KR,Noh Gosan,Gosan,KR,KR20170123941A/en,노고산,2020
US10547338,KR,Shin Changyong,Changyong,KR,KR20170123941A/en,신창용,2020
US10542963,KR,Kim Se Hwa,Se Hwa,KR,KR101836634B1/en,김세화,2020
US10542963,KR,Kim Yong Tae,Yong Tae,KR,KR101836634B1/en,김용태,2020
US10542963,KR,Ma Dong Hee,Dong Hee,KR,KR101836634B1/en,마동희,2020
US10547356,US,Kim Hyungtae,Hyungtae,KR,KR102014797B1/en,김형태,2020
US10547356,US,Park Jonghyun,Jonghyun,KR,KR102014797B1/en,박종현,2020
US10547356,US,Kim Kijun,Kijun,KR,KR102014797B1/en,김기준,2020
US10547361,KR,Noh Hoon-Dong,Hoon-Dong,KR,KR102189161B1/en,노훈동,2020
US10547361,KR,Choi Sooyong,Sooyong,KR,KR102189161B1/en,최수용,2020
US10547361,KR,Kim Youn-Sun,Youn-Sun,KR,KR102189161B1/en,김윤선,2020
US10547361,KR,Min Kyungsik,Kyungsik,KR,KR102189161B1/en,민경식,2020
US10547361,KR,Kwak Young-Woo,Young-Woo,KR,KR102189161B1/en,곽영우,2020
US10547361,KR,Jang Youngrok,Youngrok,KR,KR102189161B1/en,장영록,2020
US10547377,US,Yi Seungjune,Seungjune,KR,KR20160114585A/en,이승준,2020
US10547377,US,Lee Youngdae,Youngdae,KR,KR20160114585A/en,이영대,2020
US10547377,US,Lee Sunyoung,Sunyoung,KR,KR20160114585A/en,이선영,2020
US10547413,US,Seo Inkwon,Inkwon,KR,KR102072589B1/en,서인권,2020
US10547413,US,Yi Yunjung,Yunjung,KR,KR102072589B1/en,이윤정,2020
US10547430,US,Lee Hyunho,Hyunho,KR,KR102188271B1/en,이현호,2020
US10547430,US,Yi Yunjung,Yunjung,KR,KR102188271B1/en,이윤정,2020
US10547430,US,Hwang Daesung,Daesung,KR,KR102188271B1/en,황대성,2020
US10547478,KR,Jang Seung Hyun,Seung Hyun,KR,KR102326333B1/en,장승현,2020
US10547478,KR,Kong Sun Woo,Sun Woo,KR,KR102326333B1/en,공선우,2020
US10547478,KR,Kim Kwang Seon,Kwang Seon,KR,KR102326333B1/en,김광선,2020
US10547478,KR,Kim Myung Don,Myung Don,KR,KR102326333B1/en,김명돈,2020
US10547478,KR,Lee Hui Dong,Hui Dong,KR,KR102326333B1/en,이희동,2020
US10547482,US,Kim Jaehyung,Jaehyung,KR,KR101975344B1/en,김재형,2020
US10547482,US,Ko Woosuk,Woosuk,KR,KR101975344B1/en,고우석,2020
US10547482,US,Hong Sungryong,Sungryong,KR,KR101975344B1/en,홍성룡,2020
US10547550,KR,Kim Eunyong,Eunyong,KR,KR102273878B1/en,김은용,2020
US10547550,KR,Jun Byungwook,Byungwook,KR,KR102273878B1/en,전병욱,2020
US10547550,KR,Choi Jungmin,Jungmin,KR,KR102273878B1/en,최정민,2020
US10547619,KR,Park Young Hoon,Young Hoon,KR,KR101980487B1/en,박영훈,2020
US10547619,KR,Ji Dae Yong,Dae Yong,KR,KR101980487B1/en,지대용,2020
US10542971,KR,Yuk Sang soo,Sang soo,KR,KR101796685B1/en,육상수,2020
US10542971,KR,Baik Eun young,Eun young,KR,KR101796685B1/en,백은영,2020
US10542971,KR,Yuk Min soo,Min soo,KR,KR101796685B1/en,육민수,2020
US10542971,KR,Yuk Geun ji,Geun ji,KR,KR101796685B1/en,육근지,2020
US10547686,KR,Kim Seung-eon,Seung-eon,KR,KR20180097858A/en,김승언,2020
US10547686,KR,Anand Himanshu,Himanshu,KR,KR20180097858A/en,아난드 히만슈,2020
US10547686,KR,Kang Se-hee,Se-hee,KR,KR20180097858A/en,강세희,2020
US10547686,KR,Kim Dong-hwan,Dong-hwan,KR,KR20180097858A/en,김동환,2020
US10547686,KR,Jeong Tae-woon,Tae-woon,KR,KR20180097858A/en,정태운,2020
US10547686,KR,Sunil Pepalavenkata,Pepalavenkata,KR,KR20180097858A/en,페팔라,2020
US10547705,KR,Xu Jiangwei,Jiangwei,KR,KR101964927B1/en,쉬지앙웨이,2020
US10547705,KR,Moon Sang Jun,Sang Jun,KR,KR101964927B1/en,문상준,2020
US10547705,KR,Park Young Seok,Young Seok,KR,KR101964927B1/en,박용석,2020
US10547705,KR,Lee Chul Ki,Chul Ki,KR,KR101964927B1/en,이철기,2020
US10547705,KR,Lim Jung Hwan,Jung Hwan,KR,KR101964927B1/en,임정환,2020
US10547716,KR,Jeon Jae-Woong,Jae-Woong,KR,KR20180069642A/en,전재웅,2020
US10547716,KR,Kang Han-Vit,Han-Vit,KR,KR20180069642A/en,강한빛,2020
US10547716,KR,Kim Hyung-Dal,Hyung-Dal,KR,KR20180069642A/en,김형달,2020
US10547716,KR,Park Seo-Yeon,Seo-Yeon,KR,KR20180069642A/en,박서연,2020
US10547718,KR,Lee Haklim,Haklim,KR,KR102372173B1/en,이학림,2020
US10547726,KR,Kwon Yunmi,Yunmi,KR,KR101988319B1/en,권윤미,2020
US10547726,KR,Jung Hyemi,Hyemi,KR,KR101988319B1/en,정혜미,2020
US10547726,KR,Kwon Arim,Arim,KR,KR101988319B1/en,권아림,2020
US10547731,KR,Kim Nam Jin,Nam Jin,KR,KR20210154791A/en,김남진,2020
US10547731,KR,Kim Tae Jun,Tae Jun,KR,KR20210154791A/en,김태준,2020
US10547731,KR,Kim Hae Na,Hae Na,KR,KR20210154791A/en,김해나,2020
US10547731,KR,Song Yoe Chan,Yoe Chan,KR,KR20210154791A/en,송요찬,2020
US10547731,KR,Song Jung Hwan,Jung Hwan,KR,KR20210154791A/en,송정환,2020
US10547731,KR,Woo Sung Yeon,Sung Yeon,KR,KR20210154791A/en,우성연,2020
US10547731,KR,Lee Joon Hwan,Joon Hwan,KR,KR20210154791A/en,이준환,2020
US10547731,KR,Cho Pyo Je,Pyo Je,KR,KR20210154791A/en,조표제,2020
US10547731,KR,Kim Han Jib,Han Jib,KR,KR20210154791A/en,김한집,2020
US10547731,KR,Choi Gyu Cheol,Gyu Cheol,KR,KR20210154791A/en,최규철,2020
US10547731,KR,Choi Bo Kun,Bo Kun,KR,KR20210154791A/en,최보근,2020
US10547733,KR,Kim Dong Wook,Dong Wook,KR,KR102002620B1/en,김동욱,2020
US10548517,KR,Cho Seongho,Seongho,KR,KR102395773B1/en,조성호,2020
US10548517,KR,Lee Woochang,Woochang,KR,KR102395773B1/en,이우창,2020
US10554194,KR,Lee Tae Kyung,Tae Kyung,KR,KR102066960B1/en,이태경,2020
US10554194,KR,Kang In Young,In Young,KR,KR102066960B1/en,강인영,2020
US10554194,KR,Shin Ran Hee,Ran Hee,KR,KR102066960B1/en,신란희,2020
US10554194,KR,Son Jin Suk,Jin Suk,KR,KR102066960B1/en,손진숙,2020
US10554211,KR,Kim Suhwan,Suhwan,KR,KR102409744B1/en,이상윤,2020
US10554211,KR,Jeong Deog-Kyoon,Deog-Kyoon,KR,KR102409744B1/en,현창호,2020
US10554211,KR,Lee Sang-Yoon,Sang-Yoon,KR,KR102409744B1/en,채주형,2020
US10554211,KR,Chae Joo-Hyung,Joo-Hyung,KR,KR102409744B1/en,정덕균,2020
US10554211,KR,Hyun Chang-Ho,Chang-Ho,KR,KR102409744B1/en,김수환,2020
US10554222,KR,Myung Se-ho,Se-ho,KR,KR20220110687A/en,명세호,2020
US10554222,KR,Kim Kyung-joong,Kyung-joong,KR,KR20220110687A/en,김경중,2020
US10554222,KR,Jeong Hong-sil,Hong-sil,KR,KR20220110687A/en,정홍실,2020
US10554228,KR,Kim Dae Sung,Dae Sung,KR,KR20200022136A/en,김대성,2020
US10554228,KR,Jo Myung Jin,Myung Jin,KR,KR20200022136A/en,조명진,2020
US10554228,KR,Kang Soon Young,Soon Young,KR,KR20200022136A/en,강순영,2020
US10554228,KR,Sung Wan Je,Wan Je,KR,KR20200022136A/en,성완제,2020
US10554229,KR,Han Kyu Sung,Kyu Sung,KR,KR101713930B1/en,한규성,2020
US10554260,KR,Moon Bo-seok,Bo-seok,KR,KR101886058B1/en,문보석,2020
US10554260,KR,Ko Jae-woo,Jae-woo,KR,KR101886058B1/en,고재우,2020
US10554260,KR,Jung Hee-won,Hee-won,KR,KR101886058B1/en,정희원,2020
US10554261,KR,Kim Jun Ho,Jun Ho,KR,KR102229022B1/en,김준호,2020
US10554261,KR,Choi Hyuk Sang,Hyuk Sang,KR,KR102229022B1/en,최혁상,2020
US10554261,KR,Yoon Chol Su,Chol Su,KR,KR102229022B1/en,윤철수,2020
US10548531,KR,Park Kyung Eun,Kyung Eun,KR,KR101647106B1/en,박경은,2020
US10548531,KR,Park Jong Jin,Jong Jin,KR,KR101647106B1/en,박종진,2020
US10548536,KR,Nam Jung Yong,Jung Yong,KR,KR20170092346A/en,남정용,2020
US10548536,KR,Kim Sang Kyu,Sang Kyu,KR,KR20170092346A/en,김상규,2020
US10548536,KR,Bae Jung Mok,Jung Mok,KR,KR20170092346A/en,배정목,2020
US10548536,KR,Lee So Young,So Young,KR,KR20170092346A/en,이소영,2020
US10548536,KR,Lee Joon Hyung,Joon Hyung,KR,KR20170092346A/en,이준형,2020
US10548536,KR,Chang Ki Young,Ki Young,KR,KR20170092346A/en,장기영,2020
US10554282,US,Kim Sangbum,Sangbum,KR,KR20180027526A/en,김상범,2020
US10554282,US,Kim Soenghun,Soenghun,KR,KR20180027526A/en,김성훈,2020
US10554282,US,Jang Jaehyuk,Jaehyuk,KR,KR20180027526A/en,장재혁,2020
US10554282,US,Choi Seunghoon,Seunghoon,KR,KR20180027526A/en,최승훈,2020
US10554285,KR,Son Dongil,Dongil,KR,KR102411282B1/en,손동일,2020
US10554285,KR,Na Hyoseok,Hyoseok,KR,KR102411282B1/en,나효석,2020
US10554287,US,Seok Yongho,Yongho,KR,KR20150063521A/en,석용호,2020
US10554296,KR,Kim Taehyeong,Taehyeong,KR,KR101360848B1/en,김태형,2020
US10554296,KR,Lim Jongyeong,Jongyeong,KR,KR101360848B1/en,임종영,2020
US10554352,US,Hwang Jaeho,Jaeho,KR,KR102157654B1/en,황재호,2020
US10554352,US,Hong Sungryong,Sungryong,KR,KR102157654B1/en,홍성룡,2020
US10554360,US,Lee Kilbom,Kilbom,KR,KR20190122616A/en,이길봄,2020
US10554360,US,Kang Jiwon,Jiwon,KR,KR20190122616A/en,강지원,2020
US10554360,US,Park Haewook,Haewook,KR,KR20190122616A/en,박해욱,2020
US10554364,US,Lee Kilbom,Kilbom,KR,KR102004838B1/en,이길봄,2020
US10554364,US,Ko Hyunsoo,Hyunsoo,KR,KR102004838B1/en,고현수,2020
US10554364,US,Kim Kyuseok,Kyuseok,KR,KR102004838B1/en,김규석,2020
US10554364,US,Kim Kijun,Kijun,KR,KR102004838B1/en,김기준,2020
US10554370,KR,Son Juhyung,Juhyung,KR,KR102411783B1/en,손주형,2020
US10554370,KR,Kwak Jinsam,Jinsam,KR,KR102411783B1/en,고건중,2020
US10554370,KR,Ko Geonjung,Geonjung,KR,KR102411783B1/en,곽진삼,2020
US10554378,KR,Kim Chanhong,Chanhong,KR,KR20170069765A/en,김찬홍,2020
US10554378,KR,Hong Daesik,Daesik,KR,KR20170069765A/en,홍대식,2020
US10554378,KR,Weon Sung Woo,Sung Woo,KR,KR20170069765A/en,원성우,2020
US10554378,KR,Jung Insik,Insik,KR,KR20170069765A/en,정인식,2020
US10554395,KR,You Taehee,Taehee,KR,KR20170110816A/en,유태희,2020
US10554395,KR,Han Sangwoo,Sangwoo,KR,KR20170110816A/en,한상우,2020
US10554395,KR,Park Youngmin,Youngmin,KR,KR20170110816A/en,박영민,2020
US10554395,KR,Chung Eui-Young,Eui-Young,KR,KR20170110816A/en,정의영,2020
US10554395,KR,Park Jaewoo,Jaewoo,KR,KR20170110816A/en,박재우,2020
US10554395,KR,Kim Byungryul,Byungryul,KR,KR20170110816A/en,김병렬,2020
US10554395,KR,Hong Younghwan,Younghwan,KR,KR20170110816A/en,홍용환,2020
US10554410,KR,Lee Jin Yong,Jin Yong,KR,KR101652625B1/en,이진용,2020
US10548556,KR,Kim Jungbae,Jungbae,KR,KR102233966B1/en,김정배,2020
US10548556,KR,Oh Youngtaek,Youngtaek,KR,KR102233966B1/en,오영택,2020
US10548556,KR,Hwang Youngkyoo,Youngkyoo,KR,KR102233966B1/en,황영규,2020
US10548556,KR,Seo Joonho,Joonho,KR,KR102233966B1/en,서준호,2020
US10548556,KR,Bang Wonchul,Wonchul,KR,KR102233966B1/en,방원철,2020
US10554421,KR,Ra Seung Il,Seung Il,KR,KR101816653B1/en,나승일,2020
US10554421,KR,Kim Hee Soon,Hee Soon,KR,KR101816653B1/en,김희순,2020
US10554421,KR,Hong Jay Wu,Jay Wu,KR,KR101816653B1/en,홍재우,2020
US10554421,KR,Uhr Joon Sun,Joon Sun,KR,KR101816653B1/en,어준선,2020
US10548560,KR,Park Hye-suk,Hye-suk,KR,KR20160063074A/en,박혜숙,2020
US10548560,KR,Han Woo-sup,Woo-sup,KR,KR20160063074A/en,한우섭,2020
US10548560,KR,Kim Sang-uk,Sang-uk,KR,KR20160063074A/en,김상욱,2020
US10554442,KR,Son Dong Il,Dong Il,KR,KR101851128B1/en,손동일,2020
US10554461,US,Kwak Kyuhwan,Kyuhwan,KR,KR101987207B1/en,곽규환,2020
US10554461,US,Hwang Daesung,Daesung,KR,KR101987207B1/en,황대성,2020
US10554461,US,Yi Yunjung,Yunjung,KR,KR101987207B1/en,이윤정,2020
US10554461,US,Yang Suckchel,Suckchel,KR,KR101987207B1/en,이현호,2020
US10554466,US,Kim Jaehyung,Jaehyung,KR,KR101889797B1/en,김재형,2020
US10554466,US,Mun Chulkyu,Chulkyu,KR,KR101889797B1/en,문철규,2020
US10554466,US,Ko Woosuk,Woosuk,KR,KR101889797B1/en,고우석,2020
US10554466,US,Baek Jongseob,Jongseob,KR,KR101889797B1/en,백종섭,2020
US10554466,US,Hong Sungryong,Sungryong,KR,KR101889797B1/en,홍성룡,2020
US10554627,KR,Jeong Jin-Hong,Jin-Hong,KR,KR102144509B1/en,정진홍,2020
US10554627,KR,Lee Sun-Kee,Sun-Kee,KR,KR102144509B1/en,이선기,2020
US10554627,KR,Cheong Cheol-Ho,Cheol-Ho,KR,KR102144509B1/en,정철호,2020
US10554627,KR,Cho Joon-Young,Joon-Young,KR,KR102144509B1/en,조준영,2020
US10554627,KR,Choi Bo-Kun,Bo-Kun,KR,KR102144509B1/en,최보근,2020
US10554656,KR,Chang Moon Soo,Moon Soo,KR,KR102368614B1/en,장문수,2020
US10554656,KR,Oh Seung Won,Seung Won,KR,KR102368614B1/en,오승원,2020
US10554656,KR,Kim In Ho,In Ho,KR,KR102368614B1/en,김인호,2020
US10554656,KR,Lee Yong Wan,Yong Wan,KR,KR102368614B1/en,이용완,2020
US10554710,KR,Cho Joon-ho,Joon-ho,KR,KR100754196B1/en,조준호,2020
US10554710,KR,Yoon Hyun-sik,Hyun-sik,KR,KR100754196B1/en,윤현식,2020
US10554727,KR,Choi Jeong-seok,Jeong-seok,KR,KR102078869B1/en,최정석,2020
US10554727,KR,Joung Do-young,Do-young,KR,KR102078869B1/en,정도영,2020
US10554727,KR,Hong Soon-gi,Soon-gi,KR,KR102078869B1/en,홍순기,2020
US10554745,US,Yang Seungryul,Seungryul,KR,KR101871423B1/en,양승률,2020
US10554745,US,Kang Donghyun,Donghyun,KR,KR101871423B1/en,강동현,2020
US10554745,US,Moon Kyoungsoo,Kyoungsoo,KR,KR101871423B1/en,문경수,2020
US10554745,US,An Seungjoo,Seungjoo,KR,KR101871423B1/en,안승주,2020
US10554745,US,Lee Jinwon,Jinwon,KR,KR101871423B1/en,이진원,2020
US10554745,US,Kim Jinpil,Jinpil,KR,KR101871423B1/en,김진필,2020
US10554799,KR,Lee Jang Woo,Jang Woo,KR,KR200489229Y1/en,이장우,2020
US10554865,KR,Lee Jong Hyup,Jong Hyup,KR,KR20170085910A/en,이종협,2020
US10554865,KR,Kim Min Chul,Min Chul,KR,KR20170085910A/en,김민철,2020
US10554865,KR,Choi Sung Hoo,Sung Hoo,KR,KR20170085910A/en,최성후,2020
US10554900,KR,Kim Dong-yoon,Dong-yoon,KR,KR20180031154A/en,김동윤,2020
US10554900,KR,Park Seung-ho,Seung-ho,KR,KR20180031154A/en,박승호,2020
US10554900,KR,Choi Seong-hoon,Seong-hoon,KR,KR20180031154A/en,최성훈,2020
US10554900,KR,Wey Ho-cheon,Ho-cheon,KR,KR20180031154A/en,위호천,2020
US10554900,KR,Moon Young-su,Young-su,KR,KR20180031154A/en,문영수,2020
